date,time,district,lat,lon,civ.race,civ.gender,civ.age,civ.injured,force_id,officer_id,month,civilian_race_short,hour
2015-06-12,2015-06-12T19:18:00Z,9,41.8168,-87.63238,BLACK,MALE,28,0,62652,5834,2015-06-01,civilian_black,19
2015-07-22,2015-07-22T22:49:00Z,10,41.83521,-87.71611,WHITE,MALE,24,1,63458,5834,2015-07-01,civilian_white,22
2012-04-27,2012-04-27T00:24:00Z,4,41.752834,-87.550735,BLACK,MALE,30,0,45037,5845,2012-04-01,civilian_black,0
2012-10-15,2012-10-15T18:05:00Z,5,41.670963,-87.63928,BLACK,MALE,26,0,48094,5849,2012-10-01,civilian_black,18
2013-01-11,2013-01-11T15:30:00Z,6,NA,NA,BLACK,MALE,30,0,49283,5870,2013-01-01,civilian_black,15
2012-05-05,2012-05-05T05:45:00Z,20,41.975285,-87.69891,WHITE,MALE,42,0,45218,5880,2012-05-01,civilian_white,5
2012-07-22,2012-07-22T23:45:00Z,16,41.959972,-87.753914,HISPANIC,MALE,31,0,46684,5880,2012-07-01,civilian_hisp,23
2015-08-14,2015-08-14T23:43:00Z,20,41.982883,-87.655174,BLACK,MALE,51,0,63833,5881,2015-08-01,civilian_black,23
2013-01-01,2013-01-01T02:35:00Z,7,41.778347,-87.6642,BLACK,FEMALE,22,0,49145,5885,2013-01-01,civilian_black,2
2013-07-30,2013-07-30T01:50:00Z,6,41.749977,-87.61813,BLACK,MALE,22,1,52557,5886,2013-07-01,civilian_black,1
2012-08-18,2012-08-18T22:25:00Z,11,41.872746,-87.70956,BLACK,MALE,30,0,47193,5891,2012-08-01,civilian_black,22
2015-09-10,2015-09-10T17:12:00Z,11,41.88072,-87.72691,BLACK,MALE,47,1,64208,5891,2015-09-01,civilian_black,17
2015-10-09,2015-10-09T17:14:00Z,11,41.870144,-87.69754,BLACK,MALE,21,1,64706,5891,2015-10-01,civilian_black,17
2015-11-02,2015-11-02T20:40:00Z,11,NA,NA,BLACK,FEMALE,25,1,65091,5891,2015-11-01,civilian_black,20
2012-04-26,2012-04-26T07:25:00Z,12,NA,NA,WHITE,MALE,36,1,45027,5892,2012-04-01,civilian_white,7
2012-06-11,2012-06-11T13:05:00Z,16,41.983963,-87.79307,HISPANIC,MALE,20,0,45898,5893,2012-06-01,civilian_hisp,13
2014-09-16,2014-09-16T02:48:00Z,7,41.792915,-87.654854,BLACK,MALE,31,1,58886,5915,2014-09-01,civilian_black,2
2015-10-14,2015-10-14T22:50:00Z,7,NA,NA,BLACK,FEMALE,20,0,64826,5915,2015-10-01,civilian_black,22
2012-01-24,2012-01-24T10:40:00Z,7,NA,NA,BLACK,MALE,21,0,43601,5923,2012-01-01,civilian_black,10
2012-11-01,2012-11-01T10:05:00Z,7,NA,NA,BLACK,FEMALE,48,0,48313,5923,2012-11-01,civilian_black,10
2015-03-20,2015-03-20T02:25:00Z,11,41.880657,-87.73182,BLACK,MALE,24,0,61372,5940,2015-03-01,civilian_black,2
2015-08-14,2015-08-14T23:38:00Z,11,41.871,-87.70217,BLACK,FEMALE,22,0,63835,5940,2015-08-01,civilian_black,23
2015-08-29,2015-08-29T02:48:00Z,11,41.878895,-87.7241,BLACK,MALE,21,0,64029,5940,2015-08-01,civilian_black,2
2012-11-22,2012-11-22T20:07:00Z,5,41.70625,-87.60399,BLACK,MALE,38,0,48589,5950,2012-11-01,civilian_black,20
2013-01-11,2013-01-11T19:50:00Z,5,NA,NA,BLACK,MALE,22,0,49285,5950,2013-01-01,civilian_black,19
2013-09-24,2013-09-24T03:03:00Z,7,41.76964,-87.650604,BLACK,MALE,29,0,53496,5950,2013-09-01,civilian_black,3
2014-08-10,2014-08-10T14:38:00Z,7,41.774975,-87.65925,BLACK,MALE,24,0,58296,5950,2014-08-01,civilian_black,14
2014-12-01,2014-12-01T17:30:00Z,7,41.780598,-87.66425,BLACK,MALE,20,0,59954,5950,2014-12-01,civilian_black,17
2013-11-02,2013-11-02T08:31:00Z,25,41.91509,-87.74787,BLACK,MALE,39,0,54018,5966,2013-11-01,civilian_black,8
2014-10-27,2014-10-27T10:46:00Z,7,41.771027,-87.66521,BLACK,MALE,51,0,59498,5968,2014-10-01,civilian_black,10
2012-07-08,2012-07-08T16:43:00Z,3,NA,NA,BLACK,MALE,18,0,46382,5974,2012-07-01,civilian_black,16
2014-05-21,2014-05-21T17:40:00Z,3,NA,NA,BLACK,FEMALE,24,0,56693,5974,2014-05-01,civilian_black,17
2016-01-01,2016-01-01T11:17:00Z,2,41.81537,-87.59776,BLACK,MALE,28,0,65757,5999,2016-01-01,civilian_black,11
2015-09-05,2015-09-05T03:56:00Z,4,NA,NA,BLACK,MALE,21,1,64120,6006,2015-09-01,civilian_black,3
2014-10-11,2014-10-11T01:26:00Z,4,41.7515,-87.58664,BLACK,MALE,26,0,59220,6007,2014-10-01,civilian_black,1
2015-09-17,2015-09-17T22:29:00Z,9,41.826218,-87.631386,BLACK,MALE,24,0,64339,6007,2015-09-01,civilian_black,22
2012-04-24,2012-04-24T23:55:00Z,5,NA,NA,BLACK,MALE,37,0,45007,6013,2012-04-01,civilian_black,23
2012-08-19,2012-08-19T04:40:00Z,5,NA,NA,BLACK,MALE,22,1,47218,6013,2012-08-01,civilian_black,4
2014-02-21,2014-02-21T00:45:00Z,5,41.675396,-87.615654,BLACK,MALE,34,0,55323,6013,2014-02-01,civilian_black,0
2013-10-14,2013-10-14T18:15:00Z,19,NA,NA,BLACK,MALE,30,0,53799,6018,2013-10-01,civilian_black,18
2014-12-17,2014-12-17T00:47:00Z,19,41.95414,-87.68108,HISPANIC,MALE,25,0,60171,6018,2014-12-01,civilian_hisp,0
2015-05-21,2015-05-21T16:40:00Z,12,41.872196,-87.683754,BLACK,MALE,24,1,62284,6034,2015-05-01,civilian_black,16
2014-11-11,2014-11-11T16:31:00Z,10,41.863033,-87.7202,BLACK,MALE,32,1,59727,6064,2014-11-01,civilian_black,16
2015-04-05,2015-04-05T15:11:00Z,11,NA,NA,BLACK,MALE,30,1,61619,6064,2015-04-01,civilian_black,15
2015-09-25,2015-09-25T21:04:00Z,11,41.898212,-87.716415,BLACK,MALE,33,1,64475,6064,2015-09-01,civilian_black,21
2012-11-18,2012-11-18T15:11:00Z,2,NA,NA,BLACK,MALE,19,0,48527,6088,2012-11-01,civilian_black,15
2013-05-08,2013-05-08T13:31:00Z,2,NA,NA,,MALE,47,1,51100,6090,2013-05-01,NA,13
2013-03-01,2013-03-01T04:02:00Z,5,41.703793,-87.605156,BLACK,FEMALE,19,0,49935,6096,2013-03-01,civilian_black,4
2013-12-14,2013-12-14T22:50:00Z,22,41.731693,-87.63742,BLACK,MALE,25,0,54558,6100,2013-12-01,civilian_black,22
2014-03-01,2014-03-01T06:00:00Z,22,41.725967,-87.64334,BLACK,FEMALE,57,0,55416,6100,2014-03-01,civilian_black,6
2014-03-20,2014-03-20T02:00:00Z,22,41.714977,-87.65659,BLACK,MALE,36,1,55657,6100,2014-03-01,civilian_black,2
2014-10-04,2014-10-04T02:26:00Z,22,NA,NA,BLACK,MALE,23,1,59129,6100,2014-10-01,civilian_black,2
2014-10-05,2014-10-05T00:22:00Z,6,41.736996,-87.659454,BLACK,MALE,24,1,59148,6100,2014-10-01,civilian_black,0
2015-01-13,2015-01-13T23:02:00Z,6,41.743046,-87.6038,BLACK,MALE,23,0,60519,6100,2015-01-01,civilian_black,23
2015-01-15,2015-01-15T20:47:00Z,6,41.74753,-87.66944,BLACK,FEMALE,21,0,60536,6100,2015-01-01,civilian_black,20
2015-12-09,2015-12-09T20:25:00Z,6,41.755104,-87.64902,BLACK,MALE,38,0,65515,6100,2015-12-01,civilian_black,20
2012-10-21,2012-10-21T04:16:00Z,2,NA,NA,BLACK,MALE,32,0,48171,6134,2012-10-01,civilian_black,4
2015-04-25,2015-04-25T22:03:00Z,7,41.778122,-87.63284,BLACK,MALE,35,0,61937,6134,2015-04-01,civilian_black,22
2012-09-18,2012-09-18T22:50:00Z,2,41.83007,-87.61447,BLACK,MALE,25,0,47738,6135,2012-09-01,civilian_black,22
2013-08-26,2013-08-26T06:44:00Z,19,41.92876,-87.669846,HISPANIC,MALE,21,0,53039,6145,2013-08-01,civilian_hisp,6
2013-07-01,2013-07-01T21:25:00Z,14,41.916595,-87.68739,BLACK,MALE,49,0,52111,6148,2013-07-01,civilian_black,21
2014-05-18,2014-05-18T17:12:00Z,14,41.90406,-87.681274,BLACK,FEMALE,24,0,56632,6148,2014-05-01,civilian_black,17
2014-07-21,2014-07-21T21:13:00Z,14,41.907547,-87.69206,BLACK,MALE,24,0,57928,6148,2014-07-01,civilian_black,21
2015-02-03,2015-02-03T23:01:00Z,14,41.909645,-87.67745,BLACK,MALE,31,1,60776,6148,2015-02-01,civilian_black,23
2015-06-28,2015-06-28T22:15:00Z,12,NA,NA,BLACK,MALE,49,0,62996,6150,2015-06-01,civilian_black,22
2015-10-13,2015-10-13T16:48:00Z,11,41.880657,-87.73182,BLACK,MALE,47,1,64787,6150,2015-10-01,civilian_black,16
2015-11-20,2015-11-20T19:10:00Z,11,41.87434,-87.72724,BLACK,MALE,28,0,65323,6150,2015-11-01,civilian_black,19
2013-03-02,2013-03-02T16:10:00Z,8,41.78316,-87.725334,HISPANIC,MALE,27,1,49964,6157,2013-03-01,civilian_hisp,16
2012-10-28,2012-10-28T20:50:00Z,24,41.993828,-87.65834,WHITE,MALE,36,0,48275,6168,2012-10-01,civilian_white,20
2014-09-10,2014-09-10T16:45:00Z,24,42.01436,-87.67881,BLACK,MALE,35,0,58816,6168,2014-09-01,civilian_black,16
2015-12-17,2015-12-17T15:11:00Z,24,42.013924,-87.665695,WHITE,MALE,33,1,65592,6168,2015-12-01,civilian_white,15
2012-09-09,2012-09-09T20:50:00Z,10,41.843098,-87.730606,HISPANIC,MALE,25,0,47582,6173,2012-09-01,civilian_hisp,20
2013-05-18,2013-05-18T00:14:00Z,10,41.856064,-87.71883,BLACK,MALE,36,0,51269,6173,2013-05-01,civilian_black,0
2015-01-19,2015-01-19T05:45:00Z,10,41.855747,-87.72728,BLACK,MALE,19,0,60598,6173,2015-01-01,civilian_black,5
2015-03-14,2015-03-14T02:06:00Z,10,41.858414,-87.71767,BLACK,MALE,24,0,61296,6173,2015-03-01,civilian_black,2
2015-05-02,2015-05-02T23:30:00Z,10,41.86512,-87.72637,BLACK,MALE,22,0,62021,6173,2015-05-01,civilian_black,23
2015-10-23,2015-10-23T22:05:00Z,10,41.859646,-87.73354,BLACK,MALE,37,0,64959,6173,2015-10-01,civilian_black,22
2012-02-25,2012-02-25T23:00:00Z,15,41.88029,-87.762024,BLACK,MALE,49,0,44091,6194,2012-02-01,civilian_black,23
2012-07-12,2012-07-12T03:29:00Z,11,41.88653,-87.744286,HISPANIC,MALE,30,1,46473,6194,2012-07-01,civilian_hisp,3
2014-05-11,2014-05-11T02:38:00Z,15,41.8806985,-87.76171,BLACK,MALE,42,0,56494,6194,2014-05-01,civilian_black,2
2012-09-02,2012-09-02T01:14:00Z,15,41.882298,-87.76119,BLACK,MALE,25,1,47447,6195,2012-09-01,civilian_black,1
2012-10-03,2012-10-03T04:56:00Z,15,NA,NA,BLACK,MALE,28,0,47926,6195,2012-10-01,civilian_black,4
2014-11-20,2014-11-20T12:29:00Z,12,NA,NA,BLACK,MALE,39,0,59832,6213,2014-11-01,civilian_black,12
2015-08-17,2015-08-17T10:09:00Z,12,41.877735,-87.66069,BLACK,MALE,34,0,63885,6213,2015-08-01,civilian_black,10
2014-01-27,2014-01-27T19:30:00Z,16,41.945873,-87.76763,WHITE,MALE,37,0,55003,6220,2014-01-01,civilian_white,19
2012-04-12,2012-04-12T09:07:00Z,17,41.969433,-87.717064,HISPANIC,MALE,28,0,44817,6240,2012-04-01,civilian_hisp,9
2012-06-30,2012-06-30T12:43:00Z,17,41.96812,-87.73979,WHITE,MALE,49,1,46226,6240,2012-06-01,civilian_white,12
2013-05-21,2013-05-21T13:56:00Z,17,41.965565,-87.7243,WHITE,MALE,36,1,51326,6240,2013-05-01,civilian_white,13
2013-06-23,2013-06-23T14:26:00Z,17,41.961754,-87.72786,WHITE,FEMALE,20,0,51936,6240,2013-06-01,civilian_white,14
2013-08-25,2013-08-25T10:51:00Z,17,41.99263,-87.7115,HISPANIC,MALE,21,0,53018,6240,2013-08-01,civilian_hisp,10
2013-09-16,2013-09-16T10:25:00Z,17,41.965885,-87.72797,HISPANIC,MALE,31,0,53383,6240,2013-09-01,civilian_hisp,10
2014-10-17,2014-10-17T13:15:00Z,17,41.96476,-87.71417,BLACK,MALE,18,0,59329,6240,2014-10-01,civilian_black,13
2012-03-19,2012-03-19T19:21:00Z,15,41.88029,-87.762024,BLACK,MALE,29,0,44452,6241,2012-03-01,civilian_black,19
2012-11-24,2012-11-24T00:36:00Z,13,NA,NA,BLACK,MALE,23,1,48605,6251,2012-11-01,civilian_black,0
2013-08-01,2013-08-01T00:30:00Z,12,41.89157,-87.67573,WHITE,MALE,43,0,52590,6251,2013-08-01,civilian_white,0
2014-02-27,2014-02-27T00:20:00Z,12,NA,NA,WHITE,FEMALE,28,0,55402,6251,2014-02-01,civilian_white,0
2014-06-22,2014-06-22T04:15:00Z,12,41.8875825,-87.64756,WHITE,MALE,23,0,57323,6251,2014-06-01,civilian_white,4
2013-07-02,2013-07-02T20:58:00Z,11,NA,NA,BLACK,MALE,39,0,52133,6266,2013-07-01,civilian_black,20
2013-09-29,2013-09-29T16:30:00Z,11,NA,NA,BLACK,MALE,33,0,53579,6266,2013-09-01,civilian_black,16
2014-03-04,2014-03-04T17:34:00Z,11,41.874424,-87.7221,BLACK,MALE,27,0,55450,6266,2014-03-01,civilian_black,17
2014-07-08,2014-07-08T18:05:00Z,11,41.87743,-87.697136,BLACK,MALE,58,0,57670,6266,2014-07-01,civilian_black,18
2014-10-10,2014-10-10T21:09:00Z,11,41.877476,-87.693,BLACK,MALE,28,0,59212,6266,2014-10-01,civilian_black,21
2015-11-03,2015-11-03T08:10:00Z,11,41.880905,-87.71233,WHITE,FEMALE,21,0,65096,6266,2015-11-01,civilian_white,8
2012-04-15,2012-04-15T16:08:00Z,4,NA,NA,BLACK,MALE,41,0,44893,6273,2012-04-01,civilian_black,16
2012-08-30,2012-08-30T18:40:00Z,4,NA,NA,BLACK,MALE,30,0,47397,6273,2012-08-01,civilian_black,18
2012-12-03,2012-12-03T16:57:00Z,4,41.73642,-87.554184,BLACK,FEMALE,71,0,48739,6273,2012-12-01,civilian_black,16
2014-05-16,2014-05-16T15:19:00Z,4,41.73599,-87.585625,BLACK,FEMALE,30,0,56568,6273,2014-05-01,civilian_black,15
2014-12-19,2014-12-19T22:42:00Z,4,41.73936,-87.58571,BLACK,MALE,36,1,60203,6273,2014-12-01,civilian_black,22
2015-03-06,2015-03-06T17:42:00Z,7,41.771572,-87.64324,BLACK,MALE,18,0,61174,6286,2015-03-01,civilian_black,17
2015-04-21,2015-04-21T17:40:00Z,7,41.77851,-87.64962,BLACK,MALE,18,1,61885,6286,2015-04-01,civilian_black,17
2015-05-16,2015-05-16T22:17:00Z,7,41.774696,-87.64466,BLACK,MALE,27,0,62209,6286,2015-05-01,civilian_black,22
2015-05-22,2015-05-22T00:10:00Z,7,41.770958,-87.67127,BLACK,MALE,25,0,62288,6286,2015-05-01,civilian_black,0
2015-07-25,2015-07-25T19:40:00Z,7,41.776936,-87.64958,BLACK,MALE,19,1,63512,6286,2015-07-01,civilian_black,19
2015-10-08,2015-10-08T22:37:00Z,7,41.78172,-87.63881,BLACK,MALE,23,0,64690,6286,2015-10-01,civilian_black,22
2012-10-03,2012-10-03T17:58:00Z,11,41.874065,-87.735245,BLACK,MALE,28,0,47931,6289,2012-10-01,civilian_black,17
2014-07-12,2014-07-12T01:33:00Z,8,41.780327,-87.68856,BLACK,MALE,26,0,57731,6298,2014-07-01,civilian_black,1
2012-04-30,2012-04-30T02:51:00Z,10,41.846603,-87.684616,BLACK,MALE,32,1,45096,6299,2012-04-01,civilian_black,2
2012-10-15,2012-10-15T01:05:00Z,10,41.865032,-87.72393,WHITE,MALE,45,0,48087,6299,2012-10-01,civilian_white,1
2012-12-19,2012-12-19T23:00:00Z,10,NA,NA,BLACK,MALE,22,0,49006,6299,2012-12-01,civilian_black,23
2013-02-05,2013-02-05T00:35:00Z,10,NA,NA,BLACK,MALE,34,0,49620,6299,2013-02-01,civilian_black,0
2013-02-13,2013-02-13T03:10:00Z,10,NA,NA,BLACK,MALE,22,0,49742,6299,2013-02-01,civilian_black,3
2014-06-13,2014-06-13T22:19:00Z,10,NA,NA,BLACK,MALE,21,1,57129,6299,2014-06-01,civilian_black,22
2014-08-13,2014-08-13T00:50:00Z,10,NA,NA,BLACK,MALE,21,0,58338,6299,2014-08-01,civilian_black,0
2014-06-09,2014-06-09T01:57:00Z,11,NA,NA,BLACK,MALE,30,0,57038,6335,2014-06-01,civilian_black,1
2014-09-15,2014-09-15T17:40:00Z,11,41.878895,-87.7241,BLACK,MALE,26,0,58875,6342,2014-09-01,civilian_black,17
2015-01-05,2015-01-05T15:57:00Z,11,41.871258,-87.715576,BLACK,MALE,25,0,60419,6342,2015-01-01,civilian_black,15
2015-01-08,2015-01-08T17:43:00Z,11,41.871735,-87.716835,BLACK,MALE,51,1,60450,6342,2015-01-01,civilian_black,17
2015-02-27,2015-02-27T14:57:00Z,11,41.871807,-87.71196,BLACK,MALE,24,0,61076,6342,2015-02-01,civilian_black,14
2015-03-02,2015-03-02T18:59:00Z,11,NA,NA,BLACK,MALE,23,1,61128,6342,2015-03-01,civilian_black,18
2015-03-29,2015-03-29T16:03:00Z,11,41.87296,-87.7132,BLACK,MALE,20,0,61505,6342,2015-03-01,civilian_black,16
2015-08-19,2015-08-19T21:51:00Z,11,41.86719,-87.716606,BLACK,MALE,23,0,63908,6342,2015-08-01,civilian_black,21
2015-02-21,2015-02-21T09:25:00Z,10,NA,NA,BLACK,MALE,25,1,60999,6343,2015-02-01,civilian_black,9
2012-08-25,2012-08-25T11:00:00Z,25,41.931984,-87.80288,WHITE,,28,0,47316,6348,2012-08-01,civilian_white,11
2014-03-05,2014-03-05T11:30:00Z,25,41.922432,-87.74528,BLACK,FEMALE,20,1,55460,6348,2014-03-01,civilian_black,11
2012-04-01,2012-04-01T13:28:00Z,16,41.981544,-87.80878,WHITE,MALE,61,0,44677,6358,2012-04-01,civilian_white,13
2013-10-23,2013-10-23T10:15:00Z,16,41.95524,-87.74835,WHITE,FEMALE,57,1,53909,6358,2013-10-01,civilian_white,10
2012-03-02,2012-03-02T20:43:00Z,13,NA,NA,WHITE,MALE,29,0,44184,6364,2012-03-01,civilian_white,20
2014-02-11,2014-02-11T20:05:00Z,20,NA,NA,BLACK,FEMALE,27,0,55178,6371,2014-02-01,civilian_black,20
2014-06-23,2014-06-23T16:46:00Z,20,NA,NA,WHITE,MALE,59,1,57339,6371,2014-06-01,civilian_white,16
2015-02-14,2015-02-14T20:00:00Z,20,41.981136,-87.66839,WHITE,MALE,33,1,60932,6371,2015-02-01,civilian_white,20
2012-09-06,2012-09-06T23:04:00Z,19,41.94898,-87.65893,BLACK,MALE,21,0,47519,6377,2012-09-01,civilian_black,23
2014-07-05,2014-07-05T16:30:00Z,16,41.973866,-87.76613,WHITE,MALE,20,0,57606,6377,2014-07-01,civilian_white,16
2015-07-29,2015-07-29T19:40:00Z,16,41.973866,-87.76613,HISPANIC,MALE,23,0,63564,6377,2015-07-01,civilian_hisp,19
2015-01-14,2015-01-14T20:10:00Z,5,41.682102,-87.62065,BLACK,MALE,20,1,60526,6405,2015-01-01,civilian_black,20
2015-06-14,2015-06-14T21:17:00Z,5,41.6937235,-87.623308,BLACK,MALE,26,0,62718,6405,2015-06-01,civilian_black,21
2014-04-26,2014-04-26T09:28:00Z,18,NA,NA,BLACK,MALE,34,1,56258,6427,2014-04-01,civilian_black,9
2014-05-20,2014-05-20T12:01:00Z,18,NA,NA,BLACK,FEMALE,43,0,56683,6427,2014-05-01,civilian_black,12
2014-07-28,2014-07-28T14:07:00Z,18,NA,NA,BLACK,MALE,34,0,58035,6427,2014-07-01,civilian_black,14
2013-09-13,2013-09-13T16:35:00Z,15,41.87947,-87.74839,BLACK,FEMALE,31,0,53338,6430,2013-09-01,civilian_black,16
2012-02-01,2012-02-01T21:05:00Z,15,41.88024,-87.76896,BLACK,MALE,47,0,43749,6434,2012-02-01,civilian_black,21
2012-03-10,2012-03-10T21:45:00Z,15,41.87499,-87.761635,BLACK,FEMALE,28,0,44302,6434,2012-03-01,civilian_black,21
2012-04-04,2012-04-04T16:11:00Z,15,41.894257,-87.76063,BLACK,MALE,18,0,44738,6434,2012-04-01,civilian_black,16
2012-10-23,2012-10-23T16:59:00Z,15,41.895744,-87.76787,BLACK,MALE,28,0,48213,6434,2012-10-01,civilian_black,16
2013-09-10,2013-09-10T08:30:00Z,7,41.778347,-87.6642,BLACK,FEMALE,24,0,53284,6436,2013-09-01,civilian_black,8
2012-07-02,2012-07-02T03:03:00Z,6,41.74667,-87.66721,BLACK,MALE,33,0,46258,6441,2012-07-01,civilian_black,3
2013-06-04,2013-06-04T15:57:00Z,6,41.749615,-87.64402,BLACK,FEMALE,28,0,51588,6441,2013-06-01,civilian_black,15
2013-06-11,2013-06-11T19:35:00Z,6,41.757435,-87.60661,BLACK,FEMALE,48,0,51722,6441,2013-06-01,civilian_black,19
2013-12-31,2013-12-31T19:16:00Z,6,41.74934,-87.65614,BLACK,MALE,31,0,54717,6441,2013-12-01,civilian_black,19
2014-05-31,2014-05-31T21:00:00Z,6,41.751347,-87.67318,BLACK,FEMALE,33,0,56840,6441,2014-05-01,civilian_black,21
2012-05-02,2012-05-02T12:40:00Z,9,41.817043,-87.63358,BLACK,MALE,63,0,45156,6462,2012-05-01,civilian_black,12
2012-11-06,2012-11-06T12:40:00Z,9,41.803886,-87.67094,BLACK,MALE,32,0,48370,6462,2012-11-01,civilian_black,12
2012-11-23,2012-11-23T09:47:00Z,9,41.802586,-87.653885,BLACK,MALE,41,1,48597,6462,2012-11-01,civilian_black,9
2013-09-24,2013-09-24T22:08:00Z,9,41.809307,-87.66986,HISPANIC,MALE,23,1,53507,6462,2013-09-01,civilian_hisp,22
2014-08-21,2014-08-21T01:57:00Z,9,41.820786,-87.639786,HISPANIC,MALE,34,0,58456,6462,2014-08-01,civilian_hisp,1
2015-10-17,2015-10-17T01:25:00Z,9,41.829575,-87.66555,HISPANIC,MALE,20,0,64855,6462,2015-10-01,civilian_hisp,1
2016-01-01,2016-01-01T00:45:00Z,9,41.81533,-87.64227,HISPANIC,MALE,36,1,65744,6462,2016-01-01,civilian_hisp,0
2013-01-20,2013-01-20T22:11:00Z,8,41.739464,-87.720085,BLACK,MALE,25,0,49419,6478,2013-01-01,civilian_black,22
2014-02-03,2014-02-03T23:36:00Z,8,41.75445,-87.72215,HISPANIC,MALE,39,1,55091,6478,2014-02-01,civilian_hisp,23
2014-06-22,2014-06-22T18:50:00Z,8,41.743126,-87.72021,BLACK,FEMALE,27,0,57330,6478,2014-06-01,civilian_black,18
2015-03-11,2015-03-11T19:44:00Z,8,41.74873,-87.70237,BLACK,MALE,33,0,61260,6478,2015-03-01,civilian_black,19
2012-05-01,2012-05-01T23:20:00Z,4,41.740078,-87.55271,BLACK,MALE,33,0,45140,6497,2012-05-01,civilian_black,23
2012-07-18,2012-07-18T00:03:00Z,4,41.752872000000004,-87.56505,BLACK,MALE,22,1,46597,6497,2012-07-01,civilian_black,0
2013-01-19,2013-01-19T23:46:00Z,4,41.748863,-87.57594,BLACK,MALE,20,1,49408,6497,2013-01-01,civilian_black,23
2013-07-19,2013-07-19T23:36:00Z,4,41.71525,-87.535286,WHITE,MALE,72,1,52385,6497,2013-07-01,civilian_white,23
2014-07-26,2014-07-26T10:52:00Z,22,NA,NA,BLACK,FEMALE,18,0,57994,6514,2014-07-01,civilian_black,10
2012-02-26,2012-02-26T03:00:00Z,19,NA,NA,BLACK,FEMALE,21,0,44097,6517,2012-02-01,civilian_black,3
2013-09-29,2013-09-29T22:10:00Z,14,41.924797,-87.699165,WHITE,MALE,26,0,53585,6517,2013-09-01,civilian_white,22
2012-05-12,2012-05-12T00:37:00Z,4,41.73936,-87.58571,BLACK,MALE,22,0,45343,6518,2012-05-01,civilian_black,0
2013-03-08,2013-03-08T01:55:00Z,6,NA,NA,BLACK,MALE,43,0,50045,6518,2013-03-01,civilian_black,1
2014-05-18,2014-05-18T03:45:00Z,1,41.885757,-87.62872,BLACK,MALE,28,0,56616,6524,2014-05-01,civilian_black,3
2012-08-29,2012-08-29T20:45:00Z,16,41.984756,-87.77225,HISPANIC,MALE,46,0,47390,6545,2012-08-01,civilian_hisp,20
2013-02-09,2013-02-09T02:22:00Z,16,41.938404,-87.77988,HISPANIC,MALE,28,0,49678,6545,2013-02-01,civilian_hisp,2
2013-08-20,2013-08-20T22:50:00Z,16,NA,NA,WHITE,MALE,25,0,52941,6545,2013-08-01,civilian_white,22
2012-11-14,2012-11-14T16:45:00Z,7,41.776566,-87.67628,BLACK,MALE,21,0,48463,6560,2012-11-01,civilian_black,16
2015-04-09,2015-04-09T16:40:00Z,7,41.78743,-87.6462,BLACK,MALE,24,0,61673,6560,2015-04-01,civilian_black,16
2012-03-14,2012-03-14T19:07:00Z,4,41.748646,-87.594215,BLACK,MALE,19,1,44368,6562,2012-03-01,civilian_black,19
2012-06-20,2012-06-20T23:14:00Z,4,41.650925,-87.54594,HISPANIC,MALE,28,1,46078,6562,2012-06-01,civilian_hisp,23
2012-08-17,2012-08-17T20:58:00Z,4,41.714954,-87.53408,HISPANIC,MALE,37,1,47164,6562,2012-08-01,civilian_hisp,20
2013-08-06,2013-08-06T22:03:00Z,4,41.6791,-87.54007,BLACK,MALE,29,1,52691,6562,2013-08-01,civilian_black,22
2012-02-09,2012-02-09T20:25:00Z,12,NA,NA,BLACK,MALE,25,0,43875,6585,2012-02-01,civilian_black,20
2013-01-13,2013-01-13T05:10:00Z,22,41.69892,-87.65804,BLACK,MALE,34,1,49327,6590,2013-01-01,civilian_black,5
2014-07-09,2014-07-09T00:08:00Z,22,41.729374,-87.66289,BLACK,MALE,26,1,57676,6590,2014-07-01,civilian_black,0
2013-11-21,2013-11-21T19:12:00Z,8,41.778645,-87.724365,WHITE,MALE,41,0,54288,6592,2013-11-01,civilian_white,19
2014-08-06,2014-08-06T20:09:00Z,8,41.778973,-87.772766,HISPANIC,MALE,21,0,58209,6592,2014-08-01,civilian_hisp,20
2015-07-15,2015-07-15T17:20:00Z,8,41.79333,-87.79284,WHITE,MALE,25,0,63319,6592,2015-07-01,civilian_white,17
2013-04-29,2013-04-29T20:52:00Z,7,41.760544,-87.65037,BLACK,FEMALE,22,0,50914,6621,2013-04-01,civilian_black,20
2013-08-04,2013-08-04T21:30:00Z,7,41.790485,-87.65808,BLACK,MALE,27,1,52662,6621,2013-08-01,civilian_black,21
2013-12-30,2013-12-30T18:00:00Z,7,41.771286,-87.656715,BLACK,FEMALE,20,0,54709,6621,2013-12-01,civilian_black,18
2013-12-31,2013-12-31T21:25:00Z,7,41.763866,-87.67696,HISPANIC,FEMALE,25,1,54720,6621,2013-12-01,civilian_hisp,21
2014-05-24,2014-05-24T00:36:00Z,7,41.793045,-87.631805,BLACK,MALE,31,0,56720,6623,2014-05-01,civilian_black,0
2013-09-20,2013-09-20T11:10:00Z,24,42.018612,-87.69019,HISPANIC,MALE,23,0,53441,6629,2013-09-01,civilian_hisp,11
2014-07-04,2014-07-04T11:23:00Z,24,42.018154,-87.669304,BLACK,MALE,45,1,57555,6629,2014-07-01,civilian_black,11
2012-05-14,2012-05-14T23:10:00Z,10,41.844715,-87.69374,BLACK,FEMALE,18,0,45392,6632,2012-05-01,civilian_black,23
